year,total_energy,area,month
1991,9923293,kansai,02
1991,3646242,chugoku,02
1991,1715793,shikoku,02
1991,4498517,kyushu,02
1991,320689,okinawa,02
1991,1780677,hokkaido,01
1991,4949537,tohoku,01
1991,19393041,tokyo,01
1991,8816161,chubu,01
1991,1923767,hokuriku,01
1991,10363350,kansai,01
1991,3790552,chugoku,01
1991,1784724,shikoku,01
1991,4890254,kyushu,01
1991,335506,okinawa,01
1990,1706184,hokkaido,12
1990,4353425,tohoku,12
1990,17592702,tokyo,12
1990,7943616,chubu,12
1990,1740223,hokuriku,12
1990,9407714,kansai,12
1990,3478626,chugoku,12
1990,1594140,shikoku,12
1990,4361468,kyushu,12
1990,337712,okinawa,12
1990,1685352,hokkaido,11
1990,4166935,tohoku,11
1990,17023960,tokyo,11
1990,7927516,chubu,11
1990,1676781,hokuriku,11
1990,9265935,kansai,11
1990,3388012,chugoku,11
1990,1539065,shikoku,11
1990,4270213,kyushu,11
1990,373653,okinawa,11
1990,1696632,hokkaido,10
1990,4514925,tohoku,10
1990,17998840,tokyo,10
1990,8088680,chubu,10
1990,1728128,hokuriku,10
1990,9554590,kansai,10
1990,3463479,chugoku,10
1990,1627296,shikoku,10
1990,4615961,kyushu,10
1990,448696,okinawa,10
1990,1796213,hokkaido,09
1990,4507248,tohoku,09
1990,21155324,tokyo,09
1990,9420179,chubu,09
1990,1857606,hokuriku,09
1990,11669787,kansai,09
1990,4161420,chugoku,09
1990,1793822,shikoku,09
1990,5375917,kyushu,09
1990,511717,okinawa,09
1990,1732253,hokkaido,08
1990,4706896,tohoku,08
1990,20743237,tokyo,08
1990,9150838,chubu,08
1990,1964949,hokuriku,08
1990,12622070,kansai,08
1990,4178955,chugoku,08
1990,2020789,shikoku,08
1990,5832654,kyushu,08
1990,543385,okinawa,08
1990,1645714,hokkaido,07
1990,4396520,tohoku,07
1990,18681394,tokyo,07
1990,8562597,chubu,07
1990,1848764,hokuriku,07
1990,10695097,kansai,07
1990,3581868,chugoku,07
1990,1780715,shikoku,07
1990,5067524,kyushu,07
1990,496677,okinawa,07
1990,1594729,hokkaido,06
1990,4146658,tohoku,06
1990,16947180,tokyo,06
1990,7603432,chubu,06
1990,1673775,hokuriku,06
1990,9037982,kansai,06
1990,3180004,chugoku,06
1990,1591059,shikoku,06
1990,4156356,kyushu,06
1990,399792,okinawa,06
1990,1569784,hokkaido,05
1990,4231104,tohoku,05
1990,16901728,tokyo,05
1990,7699296,chubu,05
1990,1619831,hokuriku,05
1990,9101912,kansai,05
1990,3163998,chugoku,05
1990,1547593,shikoku,05
1990,4169473,kyushu,05
1990,335313,okinawa,05
1990,1623194,hokkaido,04
1990,4000331,tohoku,04
1990,16922370,tokyo,04
1990,7746514,chubu,04
1990,1631413,hokuriku,04
1990,9075956,kansai,04
1990,3262678,chugoku,04
1990,1520676,shikoku,04
1990,4038901,kyushu,04
1990,310263,okinawa,04
1990,1646582,hokkaido,03
1990,4315192,tohoku,03
1990,16625806,tokyo,03
1990,7820840,chubu,03
1990,1683670,hokuriku,03
1990,9126148,kansai,03
1990,3256906,chugoku,03
1990,1527427,shikoku,03
1990,4125821,kyushu,03
1990,296387,okinawa,03
1990,1749078,hokkaido,02
1990,4220044,tohoku,02
1990,17658404,tokyo,02
1990,7899871,chubu,02
1990,1652142,hokuriku,02
1990,9403337,kansai,02
1990,3419366,chugoku,02
1990,1624080,shikoku,02
1990,4168635,kyushu,02
1990,305752,okinawa,02
1990,1698775,hokkaido,01
1990,4567363,tohoku,01
1990,18557259,tokyo,01
1990,8380278,chubu,01
1990,1854452,hokuriku,01
1990,9909926,kansai,01
1990,3467139,chugoku,01
1990,1684472,shikoku,01
1990,4509277,kyushu,01
1990,313884,okinawa,01
1989,1619979,hokkaido,12
1989,4196668,tohoku,12
1989,16806274,tokyo,12
1989,7667928,chubu,12
1989,1700301,hokuriku,12
1989,9130624,kansai,12
1989,3279744,chugoku,12
1989,1545461,shikoku,12
1989,4155335,kyushu,12
1989,324793,okinawa,12
1989,1598218,hokkaido,11
1989,3974160,tohoku,11
1989,16371682,tokyo,11
1989,7529603,chubu,11
1989,1618318,hokuriku,11
1989,8727530,kansai,11
1989,3130100,chugoku,11
1989,1480454,shikoku,11
1989,3951978,kyushu,11
1989,355647,okinawa,11
1989,1585467,hokkaido,10
1989,4072553,tohoku,10
1989,16718961,tokyo,10
1989,7710706,chubu,10
1989,1645642,hokuriku,10
1989,9060485,kansai,10
1989,3263430,chugoku,10
1989,1503811,shikoku,10
1989,4362734,kyushu,10
1989,438971,okinawa,10
1989,1692625,hokkaido,09
1989,4187866,tohoku,09
1989,19561801,tokyo,09
1989,8913633,chubu,09
1989,1722061,hokuriku,09
1989,10718209,kansai,09
1989,3717759,chugoku,09
1989,1677966,shikoku,09
1989,4775515,kyushu,09
1989,474272,okinawa,09
1989,1640771,hokkaido,08
1989,4524424,tohoku,08
1989,18172099,tokyo,08
1989,8075286,chubu,08
1989,1820782,hokuriku,08
1989,10805938,kansai,08
1989,3594460,chugoku,08
1989,1773889,shikoku,08
1989,5056689,kyushu,08
1989,491781,okinawa,08
1989,1506323,hokkaido,07
1989,3948859,tohoku,07
1989,16983719,tokyo,07
1989,7882726,chubu,07
1989,1684817,hokuriku,07
1989,9646614,kansai,07
1989,3255499,chugoku,07
1989,1561602,shikoku,07
1989,4295519,kyushu,07
1989,459963,okinawa,07
1989,1475190,hokkaido,06
1989,3946162,tohoku,06
1989,15379536,tokyo,06
1989,7141599,chubu,06
1989,1582569,hokuriku,06
1989,8433730,kansai,06
1989,2915168,chugoku,06
1989,1478401,shikoku,06
1989,3893575,kyushu,06
1989,367612,okinawa,06
1989,1478413,hokkaido,05
1989,3891051,tohoku,05
1989,15276117,tokyo,05
1989,7073921,chubu,05
1989,1571950,hokuriku,05
1989,8401380,kansai,05
1989,2978605,chugoku,05
1989,1437151,shikoku,05
1989,3849285,kyushu,05
1989,318129,okinawa,05
1989,1553419,hokkaido,04
1989,3924590,tohoku,04
1989,16340496,tokyo,04
1989,7571112,chubu,04
1989,1619142,hokuriku,04
1989,8941374,kansai,04
1989,3219856,chugoku,04
1989,1453791,shikoku,04
1989,3869017,kyushu,04
1989,295391,okinawa,04
1989,1521358,hokkaido,03
1989,4183834,tohoku,03
1989,15827922,tokyo,03
1989,7592760,chubu,03
1989,1620815,hokuriku,03
1989,8899044,kansai,03
1989,3145131,chugoku,03
1989,1496695,shikoku,03
1989,4017998,kyushu,03
1989,268293,okinawa,03
1989,1609031,hokkaido,02
1989,3863413,tohoku,02
1989,16012571,tokyo,02
1989,7352864,chubu,02
1989,1550767,hokuriku,02
1989,8692023,kansai,02
1989,3139097,chugoku,02
1989,1519315,shikoku,02
1989,3915719,kyushu,02
1989,292415,okinawa,02
1989,1587979,hokkaido,01
1989,4296497,tohoku,01
1989,17247927,tokyo,01
1989,7943980,chubu,01
1989,1729736,hokuriku,01
1989,9329718,kansai,01
1989,3369884,chugoku,01
1989,1573109,shikoku,01
1989,4259059,kyushu,01
1989,306144,okinawa,01
1988,1523475,hokkaido,12
1988,4056564,tohoku,12
1988,15996323,tokyo,12
1988,7391052,chubu,12
1988,1653865,hokuriku,12
1988,8883270,kansai,12
1988,3194760,chugoku,12
1988,1522123,shikoku,12
1988,3956911,kyushu,12
1988,292724,okinawa,12
1988,1511893,hokkaido,11
1988,3816818,tohoku,11
1988,15047695,tokyo,11
1988,6916717,chubu,11
1988,1578916,hokuriku,11
1988,8230236,kansai,11
1988,2969650,chugoku,11
1988,1421526,shikoku,11
1988,3719906,kyushu,11
1988,332380,okinawa,11
1988,1502335,hokkaido,10
1988,3839960,tohoku,10
1988,15383739,tokyo,10
1988,7343074,chubu,10
1988,1543505,hokuriku,10
1988,8771514,kansai,10
1988,3161009,chugoku,10
1988,1411829,shikoku,10
1988,4059716,kyushu,10
1988,432669,okinawa,10
1988,1583153,hokkaido,09
1988,3992747,tohoku,09
1988,17663963,tokyo,09
1988,8403425,chubu,09
1988,1660210,hokuriku,09
1988,10295944,kansai,09
1988,3528824,chugoku,09
1988,1614389,shikoku,09
1988,4429969,kyushu,09
1988,451763,okinawa,09
1988,1508779,hokkaido,08
1988,4078630,tohoku,08
1988,16416614,tokyo,08
1988,7347914,chubu,08
1988,1703471,hokuriku,08
1988,9874761,kansai,08
1988,3407694,chugoku,08
1988,1699138,shikoku,08
1988,4782121,kyushu,08
1988,496636,okinawa,08
1988,1442163,hokkaido,07
1988,3678724,tohoku,07
1988,15952085,tokyo,07
1988,7499386,chubu,07
1988,1581855,hokuriku,07
1988,9422506,kansai,07
1988,3174998,chugoku,07
1988,1526531,shikoku,07
1988,4240913,kyushu,07
1988,436060,okinawa,07
1988,1382638,hokkaido,06
1988,3707694,tohoku,06
1988,15124114,tokyo,06
1988,6720615,chubu,06
1988,1510953,hokuriku,06
1988,8023137,kansai,06
1988,2873006,chugoku,06
1988,1412479,shikoku,06
1988,3749394,kyushu,06
1988,346350,okinawa,06
1988,1381182,hokkaido,05
1988,3691764,tohoku,05
1988,13849060,tokyo,05
1988,6706753,chubu,05
1988,1494722,hokuriku,05
1988,8065324,kansai,05
1988,2880288,chugoku,05
1988,1423102,shikoku,05
1988,3626490,kyushu,05
1988,293516,okinawa,05
1988,1472790,hokkaido,04
1988,3672273,tohoku,04
1988,15628536,tokyo,04
1988,7246911,chubu,04
1988,1572319,hokuriku,04
1988,8674265,kansai,04
1988,3133062,chugoku,04
1988,1416782,shikoku,04
1988,3686646,kyushu,04
1988,291521,okinawa,04
1988,1529738,hokkaido,03
1988,4080101,tohoku,03
1988,15290132,tokyo,03
1988,7561655,chubu,03
1988,1641703,hokuriku,03
1988,8739200,kansai,03
1988,3182270,chugoku,03
1988,1516193,shikoku,03
1988,3947808,kyushu,03
1988,261153,okinawa,03
1988,1549587,hokkaido,02
1988,3981990,tohoku,02
1988,15632138,tokyo,02
1988,7147924,chubu,02
1988,1577199,hokuriku,02
1988,8431436,kansai,02
1988,3060059,chugoku,02
1988,1500678,shikoku,02
1988,3832301,kyushu,02
1988,284103,okinawa,02
1988,1557789,hokkaido,01
1988,4158520,tohoku,01
1988,16068898,tokyo,01
1988,7401840,chubu,01
1988,1629263,hokuriku,01
1988,8948837,kansai,01
1988,3253514,chugoku,01
1988,1473083,shikoku,01
1988,4048666,kyushu,01
1988,277254,okinawa,01
1987,1442261,hokkaido,12
1987,3778085,tohoku,12
1987,14682052,tokyo,12
1987,6672571,chubu,12
1987,1557360,hokuriku,12
1987,8236715,kansai,12
1987,2912131,chugoku,12
1987,1444246,shikoku,12
1987,3632624,kyushu,12
1987,293737,okinawa,12
1987,1443517,hokkaido,11
1987,3464109,tohoku,11
1987,14664378,tokyo,11
1987,6613259,chubu,11
1987,1474810,hokuriku,11
1987,7915350,kansai,11
1987,2835152,chugoku,11
1987,1292455,shikoku,11
1987,3534615,kyushu,11
1987,358403,okinawa,11
1987,1431289,hokkaido,10
1987,3790410,tohoku,10
1987,14399662,tokyo,10
1987,6831087,chubu,10
1987,1494550,hokuriku,10
1987,8319394,kansai,10
1987,2958986,chugoku,10
1987,1357870,shikoku,10
1987,3752158,kyushu,10
1987,384022,okinawa,10
1987,1478936,hokkaido,09
1987,3677136,tohoku,09
1987,16504130,tokyo,09
1987,7570484,chubu,09
1987,1582729,hokuriku,09
1987,9648367,kansai,09
1987,3328193,chugoku,09
1987,1565086,shikoku,09
1987,4127191,kyushu,09
1987,411134,okinawa,09
1987,1431399,hokkaido,08
1987,3710359,tohoku,08
1987,17343565,tokyo,08
1987,7691097,chubu,08
1987,1598303,hokuriku,08
1987,10383080,kansai,08
1987,3318388,chugoku,08
1987,1581468,shikoku,08
1987,4506604,kyushu,08
1987,438178,okinawa,08
1987,1383110,hokkaido,07
1987,3761625,tohoku,07
1987,15228081,tokyo,07
1987,7132072,chubu,07
1987,1555234,hokuriku,07
1987,8996369,kansai,07
1987,2964946,chugoku,07
1987,1464809,shikoku,07
1987,3966689,kyushu,07
1987,383229,okinawa,07
1987,1314480,hokkaido,06
1987,3446076,tohoku,06
1987,13863897,tokyo,06
1987,6343919,chubu,06
1987,1436605,hokuriku,06
1987,7632059,kansai,06
1987,2677810,chugoku,06
1987,1339834,shikoku,06
1987,3596823,kyushu,06
1987,343674,okinawa,06
1987,1342139,hokkaido,05
1987,3495634,tohoku,05
1987,13868052,tokyo,05
1987,6307397,chubu,05
1987,1413133,hokuriku,05
1987,7701669,kansai,05
1987,2782777,chugoku,05
1987,1272268,shikoku,05
1987,3353293,kyushu,05
1987,279756,okinawa,05
1987,1384321,hokkaido,04
1987,3478502,tohoku,04
1987,14516761,tokyo,04
1987,6579224,chubu,04
1987,1455222,hokuriku,04
1987,7894412,kansai,04
1987,2946151,chugoku,04
1987,1362569,shikoku,04
1987,3435054,kyushu,04
1987,274065,okinawa,04
1987,1419943,hokkaido,03
1987,3794085,tohoku,03
1987,13493702,tokyo,03
1987,6697022,chubu,03
1987,1488386,hokuriku,03
1987,7942420,kansai,03
1987,2867869,chugoku,03
1987,1392156,shikoku,03
1987,3578805,kyushu,03
1987,240996,okinawa,03
1987,1503378,hokkaido,02
1987,3727788,tohoku,02
1987,14014498,tokyo,02
1987,6460616,chubu,02
1987,1443843,hokuriku,02
1987,7966052,kansai,02
1987,2876224,chugoku,02
1987,1373755,shikoku,02
1987,3585971,kyushu,02
1987,264217,okinawa,02
1987,1450230,hokkaido,01
1987,4047472,tohoku,01
1987,15277652,tokyo,01
1987,6977597,chubu,01
1987,1584787,hokuriku,01
1987,8488096,kansai,01
1987,3139535,chugoku,01
1987,1453831,shikoku,01
1987,3898823,kyushu,01
1987,253287,okinawa,01
1986,1378255,hokkaido,12
1986,3713974,tohoku,12
1986,13859008,tokyo,12
1986,6174820,chubu,12
1986,1444007,hokuriku,12
1986,7566536,kansai,12
1986,2746559,chugoku,12
1986,1342204,shikoku,12
1986,3544887,kyushu,12
1986,253599,okinawa,12
1986,1411285,hokkaido,11
1986,3467348,tohoku,11
1986,13402719,tokyo,11
1986,6219797,chubu,11
1986,1415805,hokuriku,11
1986,7538198,kansai,11
1986,2777624,chugoku,11
1986,1234597,shikoku,11
1986,3297069,kyushu,11
1986,292412,okinawa,11
1986,1415047,hokkaido,10
1986,3651863,tohoku,10
1986,13678039,tokyo,10
1986,6472724,chubu,10
1986,1418287,hokuriku,10
1986,7898738,kansai,10
1986,2878489,chugoku,10
1986,1288815,shikoku,10
1986,3674170,kyushu,10
1986,362327,okinawa,10
1986,1478177,hokkaido,09
1986,3590126,tohoku,09
1986,15414889,tokyo,09
1986,7112660,chubu,09
1986,1498707,hokuriku,09
1986,9156515,kansai,09
1986,3177613,chugoku,09
1986,1498015,shikoku,09
1986,4219347,kyushu,09
1986,387093,okinawa,09
1986,1419183,hokkaido,08
1986,3554417,tohoku,08
1986,15476012,tokyo,08
1986,6907615,chubu,08
1986,1505209,hokuriku,08
1986,9739775,kansai,08
1986,3274709,chugoku,08
1986,1536469,shikoku,08
1986,4190461,kyushu,08
1986,421926,okinawa,08
1986,1379385,hokkaido,07
1986,3498734,tohoku,07
1986,13726826,tokyo,07
1986,6487700,chubu,07
1986,1433195,hokuriku,07
1986,8197415,kansai,07
1986,2837378,chugoku,07
1986,1444662,shikoku,07
1986,3704553,kyushu,07
1986,378753,okinawa,07
1986,1360577,hokkaido,06
1986,3296748,tohoku,06
1986,12753487,tokyo,06
1986,6019112,chubu,06
1986,1427760,hokuriku,06
1986,7389641,kansai,06
1986,2703512,chugoku,06
1986,1303342,shikoku,06
1986,3405032,kyushu,06
1986,317651,okinawa,06
1986,1354760,hokkaido,05
1986,3456363,tohoku,05
1986,13353243,tokyo,05
1986,6120394,chubu,05
1986,1397364,hokuriku,05
1986,7466108,kansai,05
1986,2776768,chugoku,05
1986,1295094,shikoku,05
1986,3310235,kyushu,05
1986,265120,okinawa,05
1986,1471437,hokkaido,04
1986,3456398,tohoku,04
1986,13646644,tokyo,04
1986,6187569,chubu,04
1986,1455403,hokuriku,04
1986,7598704,kansai,04
1986,2939948,chugoku,04
1986,1405465,shikoku,04
1986,3407154,kyushu,04
1986,245718,okinawa,04
1986,1477964,hokkaido,03
1986,3742518,tohoku,03
1986,13245169,tokyo,03
1986,6652199,chubu,03
1986,1495207,hokuriku,03
1986,7918292,kansai,03
1986,2979302,chugoku,03
1986,1468025,shikoku,03
1986,3658327,kyushu,03
1986,240831,okinawa,03
1986,1565446,hokkaido,02
1986,3841882,tohoku,02
1986,13855075,tokyo,02
1986,6606343,chubu,02
1986,1525898,hokuriku,02
1986,8255879,kansai,02
1986,3110377,chugoku,02
1986,1468755,shikoku,02
1986,3714508,kyushu,02
1986,252192,okinawa,02
1986,1547320,hokkaido,01
1986,4087121,tohoku,01
1986,14822029,tokyo,01
1986,6922437,chubu,01
1986,1658814,hokuriku,01
1986,8424605,kansai,01
1986,3195272,chugoku,01
1986,1573621,shikoku,01
1986,3929538,kyushu,01
1986,250141,okinawa,01
1985,1458460,hokkaido,12
1985,3571058,tohoku,12
1985,13464998,tokyo,12
1985,6143183,chubu,12
1985,1515885,hokuriku,12
1985,7696643,kansai,12
1985,2895786,chugoku,12
1985,1474192,shikoku,12
1985,3478441,kyushu,12
1985,254757,okinawa,12
1985,1482799,hokkaido,11
1985,3532915,tohoku,11
1985,13274328,tokyo,11
1985,6083300,chubu,11
1985,1446217,hokuriku,11
1985,7568333,kansai,11
1985,2848107,chugoku,11
1985,1384977,shikoku,11
1985,3390076,kyushu,11
1985,300426,okinawa,11
1985,1469282,hokkaido,10
1985,3515822,tohoku,10
1985,13327518,tokyo,10
1985,6218649,chubu,10
1985,1459395,hokuriku,10
1985,7875772,kansai,10
1985,3033940,chugoku,10
1985,1427786,shikoku,10
1985,3957246,kyushu,10
1985,343787,okinawa,10
1985,1565921,hokkaido,09
1985,3870941,tohoku,09
1985,15184368,tokyo,09
1985,7139823,chubu,09
1985,1542485,hokuriku,09
1985,9630781,kansai,09
1985,3364289,chugoku,09
1985,1642263,shikoku,09
1985,4315277,kyushu,09
1985,369223,okinawa,09
1985,1494052,hokkaido,08
1985,3979968,tohoku,08
1985,16022169,tokyo,08
1985,7081383,chubu,08
1985,1595757,hokuriku,08
1985,9966056,kansai,08
1985,3486162,chugoku,08
1985,1699841,shikoku,08
1985,4344812,kyushu,08
1985,381300,okinawa,08
1985,1405194,hokkaido,07
1985,3305801,tohoku,07
1985,13416634,tokyo,07
1985,6353057,chubu,07
1985,1500371,hokuriku,07
1985,8096187,kansai,07
1985,2897701,chugoku,07
1985,1511583,shikoku,07
1985,3683507,kyushu,07
1985,361167,okinawa,07
1985,1376989,hokkaido,06
1985,3307076,tohoku,06
1985,12349367,tokyo,06
1985,5970278,chubu,06
1985,1424471,hokuriku,06
1985,7330709,kansai,06
1985,2723810,chugoku,06
1985,1396153,shikoku,06
1985,3282724,kyushu,06
1985,310094,okinawa,06
1985,1359783,hokkaido,05
1985,3520357,tohoku,05
1985,13149024,tokyo,05
1985,6136870,chubu,05
1985,1401076,hokuriku,05
1985,7606459,kansai,05
1985,2790677,chugoku,05
1985,1420605,shikoku,05
1985,3394067,kyushu,05
1985,250816,okinawa,05
1985,1420189,hokkaido,04
1985,3386842,tohoku,04
1985,13140523,tokyo,04
1985,6014570,chubu,04
1985,1454195,hokuriku,04
1985,7417965,kansai,04
1985,2879596,chugoku,04
1985,1393893,shikoku,04
1985,3458355,kyushu,04
1985,239870,okinawa,04
1985,1440545,hokkaido,03
1985,3659531,tohoku,03
1985,12695919,tokyo,03
1985,6367943,chubu,03
1985,1486588,hokuriku,03
1985,7782837,kansai,03
1985,2969837,chugoku,03
1985,1460845,shikoku,03
1985,3554930,kyushu,03
1985,230434,okinawa,03
1985,1571186,hokkaido,02
1985,3749136,tohoku,02
1985,13020363,tokyo,02
1985,6222621,chubu,02
1985,1471070,hokuriku,02
1985,7861737,kansai,02
1985,3009988,chugoku,02
1985,1468811,shikoku,02
1985,3684083,kyushu,02
1985,241174,okinawa,02
1985,1466736,hokkaido,01
1985,3972034,tohoku,01
1985,14122897,tokyo,01
1985,6625230,chubu,01
1985,1576033,hokuriku,01
1985,7951102,kansai,01
1985,3066523,chugoku,01
1985,1506662,shikoku,01
1985,3770469,kyushu,01
1985,235737,okinawa,01
1984,1426274,hokkaido,12
1984,3517153,tohoku,12
1984,13204410,tokyo,12
1984,6036383,chubu,12
1984,1467456,hokuriku,12
1984,7587042,kansai,12
1984,2842634,chugoku,12
1984,1409444,shikoku,12
1984,3360103,kyushu,12
1984,252907,okinawa,12
1984,1432726,hokkaido,11
1984,3368735,tohoku,11
1984,12556289,tokyo,11
1984,5845798,chubu,11
1984,1417083,hokuriku,11
1984,7256171,kansai,11
1984,2816379,chugoku,11
1984,1382034,shikoku,11
1984,3339545,kyushu,11
1984,277334,okinawa,11
1984,1443920,hokkaido,10
1984,3367887,tohoku,10
1984,12828502,tokyo,10
1984,5856459,chubu,10
1984,1401677,hokuriku,10
1984,7326754,kansai,10
1984,2866973,chugoku,10
1984,1373036,shikoku,10
1984,3637436,kyushu,10
1984,344037,okinawa,10
1984,1504969,hokkaido,09
1984,3713029,tohoku,09
1984,14234915,tokyo,09
1984,6852565,chubu,09
1984,1429565,hokuriku,09
1984,9200307,kansai,09
1984,3297058,chugoku,09
1984,1532455,shikoku,09
1984,3968719,kyushu,09
1984,357372,okinawa,09
1984,1464889,hokkaido,08
1984,3708504,tohoku,08
1984,15062325,tokyo,08
1984,6712124,chubu,08
1984,1554696,hokuriku,08
1984,9410314,kansai,08
1984,3427149,chugoku,08
1984,1625146,shikoku,08
1984,4298393,kyushu,08
1984,387645,okinawa,08
1984,1392243,hokkaido,07
1984,3309194,tohoku,07
1984,13385805,tokyo,07
1984,6285657,chubu,07
1984,1487996,hokuriku,07
1984,8322464,kansai,07
1984,2956891,chugoku,07
1984,1491479,shikoku,07
1984,3831087,kyushu,07
1984,365710,okinawa,07
1984,1342905,hokkaido,06
1984,3245427,tohoku,06
1984,12189464,tokyo,06
1984,5829771,chubu,06
1984,1426376,hokuriku,06
1984,7345022,kansai,06
1984,2809610,chugoku,06
1984,1394912,shikoku,06
1984,3299273,kyushu,06
1984,283068,okinawa,06
1984,1342951,hokkaido,05
1984,3337748,tohoku,05
1984,12059491,tokyo,05
1984,5698805,chubu,05
1984,1382858,hokuriku,05
1984,7139765,kansai,05
1984,2727349,chugoku,05
1984,1367226,shikoku,05
1984,3302692,kyushu,05
1984,237911,okinawa,05
1984,1431801,hokkaido,04
1984,3408559,tohoku,04
1984,12962364,tokyo,04
1984,5984153,chubu,04
1984,1443923,hokuriku,04
1984,7424835,kansai,04
1984,2924715,chugoku,04
1984,1353248,shikoku,04
1984,3341258,kyushu,04
1984,230978,okinawa,04
1984,1456503,hokkaido,03
1984,3564106,tohoku,03
1984,12601544,tokyo,03
1984,6387528,chubu,03
1984,1534659,hokuriku,03
1984,7948900,kansai,03
1984,3030195,chugoku,03
1984,1478955,shikoku,03
1984,3497402,kyushu,03
1984,218545,okinawa,03
1984,1495259,hokkaido,02
1984,3564183,tohoku,02
1984,13093953,tokyo,02
1984,6183221,chubu,02
1984,1477670,hokuriku,02
1984,7922376,kansai,02
1984,3057965,chugoku,02
1984,1460243,shikoku,02
1984,3610291,kyushu,02
1984,230022,okinawa,02
1984,1425327,hokkaido,01
1984,3809043,tohoku,01
1984,13353665,tokyo,01
1984,6296036,chubu,01
1984,1517349,hokuriku,01
1984,7520021,kansai,01
1984,2990398,chugoku,01
1984,1462345,shikoku,01
1984,3636124,kyushu,01
1984,232827,okinawa,01
1983,1401150,hokkaido,12
1983,3388883,tohoku,12
1983,12200681,tokyo,12
1983,5690338,chubu,12
1983,1418655,hokuriku,12
1983,7409631,kansai,12
1983,2827175,chugoku,12
1983,1376666,shikoku,12
1983,3304493,kyushu,12
1983,228085,okinawa,12
1983,1431973,hokkaido,11
1983,3241672,tohoku,11
1983,11711347,tokyo,11
1983,5360074,chubu,11
1983,1362676,hokuriku,11
1983,6775462,kansai,11
1983,2684405,chugoku,11
1983,1300636,shikoku,11
1983,3207274,kyushu,11
1983,278157,okinawa,11
1983,1406670,hokkaido,10
1983,3281916,tohoku,10
1983,12386094,tokyo,10
1983,5732641,chubu,10
1983,1326888,hokuriku,10
1983,7406473,kansai,10
1983,2799492,chugoku,10
1983,1347692,shikoku,10
1983,3653161,kyushu,10
1983,347170,okinawa,10
1983,1478705,hokkaido,09
1983,3553176,tohoku,09
1983,14002076,tokyo,09
1983,6636636,chubu,09
1983,1417205,hokuriku,09
1983,9051477,kansai,09
1983,3217341,chugoku,09
1983,1549457,shikoku,09
1983,3954313,kyushu,09
1983,363691,okinawa,09
1983,1387970,hokkaido,08
1983,3212911,tohoku,08
1983,13255247,tokyo,08
1983,6081636,chubu,08
1983,1386157,hokuriku,08
1983,8721052,kansai,08
1983,3049768,chugoku,08
1983,1588770,shikoku,08
1983,4015752,kyushu,08
1983,371372,okinawa,08
1983,1367799,hokkaido,07
1983,3136797,tohoku,07
1983,12172617,tokyo,07
1983,5807398,chubu,07
1983,1339437,hokuriku,07
1983,7615580,kansai,07
1983,2775963,chugoku,07
1983,1376027,shikoku,07
1983,3412849,kyushu,07
1983,332752,okinawa,07
1983,1331406,hokkaido,06
1983,3021287,tohoku,06
1983,11226032,tokyo,06
1983,5374292,chubu,06
1983,1310596,hokuriku,06
1983,6852332,kansai,06
1983,2653035,chugoku,06
1983,1318617,shikoku,06
1983,3133915,kyushu,06
1983,276534,okinawa,06
1983,1293544,hokkaido,05
1983,3109415,tohoku,05
1983,11344474,tokyo,05
1983,5277702,chubu,05
1983,1288748,hokuriku,05
1983,6604740,kansai,05
1983,2522095,chugoku,05
1983,1280874,shikoku,05
1983,3172160,kyushu,05
1983,251336,okinawa,05
1983,1370300,hokkaido,04
1983,3158842,tohoku,04
1983,11942416,tokyo,04
1983,5608800,chubu,04
1983,1342811,hokuriku,04
1983,7080085,kansai,04
1983,2819386,chugoku,04
1983,1288923,shikoku,04
1983,3364317,kyushu,04
1983,230221,okinawa,04
1983,1385389,hokkaido,03
1983,3373387,tohoku,03
1983,11634112,tokyo,03
1983,5717762,chubu,03
1983,1382966,hokuriku,03
1983,7053050,kansai,03
1983,2754526,chugoku,03
1983,1368904,shikoku,03
1983,3300634,kyushu,03
1983,206031,okinawa,03
1983,1433746,hokkaido,02
1983,3266195,tohoku,02
1983,11787557,tokyo,02
1983,5583152,chubu,02
1983,1361407,hokuriku,02
1983,7152406,kansai,02
1983,2770967,chugoku,02
1983,1367279,shikoku,02
1983,3322310,kyushu,02
1983,212822,okinawa,02
1983,1369663,hokkaido,01
1983,3511577,tohoku,01
1983,12490969,tokyo,01
1983,5690554,chubu,01
1983,1388980,hokuriku,01
1983,6982668,kansai,01
1983,2835825,chugoku,01
1983,1396736,shikoku,01
1983,3495291,kyushu,01
1983,216016,okinawa,01
1982,1373075,hokkaido,12
1982,3206560,tohoku,12
1982,11072791,tokyo,12
1982,5277135,chubu,12
1982,1342144,hokuriku,12
1982,6884775,kansai,12
1982,2720831,chugoku,12
1982,1330346,shikoku,12
1982,3137783,kyushu,12
1982,225974,okinawa,12
1982,1372421,hokkaido,11
1982,3098406,tohoku,11
1982,10978638,tokyo,11
1982,5095365,chubu,11
1982,1302677,hokuriku,11
1982,6486839,kansai,11
1982,2619140,chugoku,11
1982,1283192,shikoku,11
1982,3078618,kyushu,11
1982,258433,okinawa,11
1982,1358591,hokkaido,10
1982,3170658,tohoku,10
1982,11582127,tokyo,10
1982,5496945,chubu,10
1982,1304673,hokuriku,10
1982,6830571,kansai,10
1982,2707306,chugoku,10
1982,1270267,shikoku,10
1982,3275240,kyushu,10
1982,297824,okinawa,10
1982,1433740,hokkaido,09
