period,prefecture_code,people_transported
2008-07,39,4
2008-07,39,4
2008-07,39,4
2008-07,39,0
2008-07,39,6
2008-07,39,9
2008-07,39,11
2008-07,39,3
2008-07,39,7
2008-07,39,6
2008-07,39,5
2008-07,39,9
2008-07,39,5
2008-07,39,3
2008-07,39,15
2008-07,39,5
2008-07,39,3
2008-07,39,7
2008-07,40,5
2008-07,40,5
2008-07,40,6
2008-07,40,18
2008-07,40,5
2008-07,40,42
2008-07,40,42
2008-07,40,23
2008-07,40,17
2008-07,40,18
2008-07,40,10
2008-07,40,14
2008-07,40,25
2008-07,40,17
2008-07,40,29
2008-07,40,20
2008-07,40,20
2008-07,40,22
2008-07,40,39
2008-07,40,34
2008-07,40,21
2008-07,40,37
2008-07,40,36
2008-07,40,40
2008-07,40,31
2008-07,40,46
2008-07,40,39
2008-07,40,52
2008-07,40,31
2008-07,40,20
2008-07,40,25
2008-07,41,2
2008-07,41,1
2008-07,41,0
2008-07,41,0
2008-07,41,2
2008-07,41,4
2008-07,41,4
2008-07,41,4
2008-07,41,4
2008-07,41,2
2008-07,41,2
2008-07,41,2
2008-07,41,3
2008-07,41,2
2008-07,41,6
2008-07,41,4
2008-07,41,5
2008-07,41,1
2008-07,41,11
2008-07,41,4
2008-07,41,2
2008-07,41,7
2008-07,41,10
2008-07,41,6
2008-07,41,3
2008-07,41,6
2008-07,41,11
2008-07,41,4
2008-07,41,7
2008-07,41,6
2008-07,41,6
2008-07,42,0
2008-07,42,0
2008-07,42,1
2008-07,42,0
2008-07,42,4
2008-07,42,10
2008-07,42,7
2008-07,42,3
2008-07,42,3
2008-07,42,4
2008-07,42,5
2008-07,42,4
2008-07,42,12
2008-07,42,2
2008-07,42,5
2008-07,42,7
2008-07,42,6
2008-07,42,1
2008-07,42,12
2008-07,42,5
2008-07,42,3
2008-07,42,5
2008-07,42,2
2008-07,42,8
2008-07,42,6
2008-07,42,13
2008-07,42,17
2008-07,42,6
2008-07,42,14
2008-07,42,4
2008-07,42,6
2008-07,43,3
2008-07,43,1
2008-07,43,0
2008-07,43,2
2008-07,43,5
2008-07,43,10
2008-07,43,17
2008-07,43,15
2008-07,43,8
2008-07,43,8
2008-07,43,6
2008-07,43,3
2008-07,43,10
2008-07,43,4
2008-07,43,9
2008-07,43,17
2008-07,43,7
2008-07,43,6
2008-07,43,5
2008-07,43,24
2008-07,43,9
2008-07,43,16
2008-07,43,16
2008-07,43,15
2008-07,43,17
2008-07,43,14
2008-07,43,26
2008-07,43,7
2008-07,43,14
2008-07,43,9
2008-07,43,6
2008-07,44,1
2008-07,44,0
2008-07,44,2
2008-07,44,6
2008-07,44,4
2008-07,44,5
2008-07,44,7
2008-07,44,2
2008-07,44,1
2008-07,44,4
2008-07,44,0
2008-07,44,7
2008-07,44,3
2008-07,44,2
2008-07,44,7
2008-07,44,3
2008-07,44,4
2008-07,44,4
2008-07,44,8
2008-07,44,13
2008-07,44,7
2008-07,44,13
2008-07,44,7
2008-07,44,9
2008-07,44,5
2008-07,44,9
2008-07,44,11
2008-07,44,6
2008-07,44,9
2008-07,44,4
2008-07,44,4
2008-07,45,2
2008-07,45,3
2008-07,45,7
2008-07,45,3
2008-07,45,10
2008-07,45,6
2008-07,45,2
2008-07,45,8
2008-07,45,2
2008-07,45,1
2008-07,45,3
2008-07,45,0
2008-07,45,8
2008-07,45,2
2008-07,45,3
2008-07,45,1
2008-07,45,0
2008-07,45,7
2008-07,45,16
2008-07,45,20
2008-07,45,6
2008-07,45,6
2008-07,45,4
2008-07,45,5
2008-07,45,8
2008-07,45,4
2008-07,45,9
2008-07,45,3
2008-07,45,5
2008-07,45,3
2008-07,45,8
2008-07,46,2
2008-07,46,8
2008-07,46,2
2008-07,46,3
2008-07,46,8
2008-07,46,13
2008-07,46,12
2008-07,46,14
2008-07,46,8
2008-07,46,5
2008-07,46,4
2008-07,46,2
2008-07,46,7
2008-07,46,11
2008-07,46,10
2008-07,46,4
2008-07,46,1
2008-07,46,9
2008-07,46,25
2008-07,46,23
2008-07,46,16
2008-07,46,11
2008-07,46,11
2008-07,46,11
2008-07,46,20
2008-07,46,10
2008-07,46,17
2008-07,46,10
2008-07,46,13
2008-07,46,12
2008-07,46,18
2008-07,47,4
2008-07,47,6
2008-07,47,3
2008-07,47,2
2008-07,47,6
2008-07,47,1
2008-07,47,2
2008-07,47,3
2008-07,47,2
2008-07,47,4
2008-07,47,3
2008-07,47,2
2008-07,47,1
2008-07,47,2
2008-07,47,3
2008-07,47,0
2008-07,47,2
2008-07,47,2
2008-07,47,3
2008-07,47,2
2008-07,47,5
2008-07,47,3
2008-07,47,4
2008-07,47,1
2008-07,47,4
2008-07,47,3
2008-07,47,1
2008-07,47,0
2008-07,47,0
2008-07,47,2
2008-07,47,2
